"Site","Year","Season","Diam","Occupant","Note","N","survival","GIG","OBT","MC","ELD","BP","Host.plant","Site_name","State","Country","Latitude","longitude","Confidence","Collector","collection.notes"
"HGD",2023,"Spring",22,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",27,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",27,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",27,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",18,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",22,"GIG","",1,0,1,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"OBT","",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",21,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"EFE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",16,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",22,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",21,"CK","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",17,"OBT","failure to emerge",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",21,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",23,"OBT","failure to emerge",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",23,"OBT","woodpecker hole but intact obt pupa",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",20,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"CK","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",22,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",20,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",21,"EFE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"CK","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",22,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",25,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",25,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",21,"OBT","",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",19,"CK","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",27,"OBT","woodpecker hole but empty OBT pupal case",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",22,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",25,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",26,"OBT","woodpecker hole but empty OBT pupal case",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",22,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",21,"EFE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",23,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",20,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"LLD","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",21,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"CK, OBT","",1,0,0,1,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",21,"WP, OBT","",1,0,0,1,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"ELD","attempted bird attack",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",17,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",20,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",23,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",15,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",17,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",27,"OBT","failure to emerge",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",26,"CK","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",21,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",20,"GIG","",1,0,1,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",18,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"OBT","failure to emerge",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",19,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",8,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",23,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",23,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",22,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",20,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",21,"GIG","",1,0,1,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",22,"OBT","Failure to emerge",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",22,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",20,"GIG","",1,0,1,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",22,"GIG","",1,0,1,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",23,"EE","woodpecker hole but empty Eurosta pupa and exit hole",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",23,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",19,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",18,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",19,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",26,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",18,"OBT","",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",28,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",20,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",21,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",19,"GIG","",1,0,1,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",21,"OBT","",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",20,"GIG","",1,0,1,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",23,"OBT","",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",17,"GIG","",1,0,1,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",23,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",18,"OBT","failure to emerge",1,0,0,1,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",21,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",18,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"GIG","",1,0,1,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",26,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",22,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",23,"EE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",20,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",22,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",17,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",23,"GIG","",1,0,1,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",20,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",18,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",20,"ELD","",1,0,0,0,0,1,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",23,"WP","",1,0,0,0,0,0,1,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HGD",2023,"Spring",24,"EFE","",1,1,0,0,0,0,0,"S. altissima","Hanging Bog Wildlife Management Area","NY","USA",42.304833,-78.25034,"many galls on the forest edge","LZ",""
"HHP",2024,"Spring",12,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","BHP heach hill park NB","","",45.9389,-64.39946,"Low","Jada Ripley, Jasmine McNarin-Hart, Ashlyn Baillie, Kennedy Wry, Emily Austen","taken detailed notes in lab notebooks so if any clarification is needed we can check our notes"
"HHP",2024,"Spring",12,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","BHP heach hill park NB","","",45.9389,-64.39946,"Low","Jada Ripley, Jasmine McNarin-Hart, Ashlyn Baillie, Kennedy Wry, Emily Austen","taken detailed notes in lab notebooks so if any clarification is needed we can check our notes"
"HHP",2024,"Spring",12,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","BHP heach hill park NB","","",45.9389,-64.39946,"Low","Jada Ripley, Jasmine McNarin-Hart, Ashlyn Baillie, Kennedy Wry, Emily Austen","taken detailed notes in lab notebooks so if any clarification is needed we can check our notes"
"HHP",2024,"Spring",11,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","BHP heach hill park NB","","",45.9389,-64.39946,"Low","Jada Ripley, Jasmine McNarin-Hart, Ashlyn Baillie, Kennedy Wry, Emily Austen","taken detailed notes in lab notebooks so if any clarification is needed we can check our notes"
"HHP",2024,"Spring",11,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","BHP heach hill park NB","","",45.9389,-64.39946,"Low","Jada Ripley, Jasmine McNarin-Hart, Ashlyn Baillie, Kennedy Wry, Emily Austen","taken detailed notes in lab notebooks so if any clarification is needed we can check our notes"
"HHP",2024,"Spring",9,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","BHP heach hill park NB","","",45.9389,-64.39946,"Low","Jada Ripley, Jasmine McNarin-Hart, Ashlyn Baillie, Kennedy Wry, Emily Austen","taken detailed notes in lab notebooks so if any clarification is needed we can check our notes"
"HHP",2024,"Spring",19,"EU",NA,1,1,0,0,0,0,0,"S. altissima","BHP heach hill park NB","","",45.9389,-64.39946,"Low","Jada Ripley, Jasmine McNarin-Hart, Ashlyn Baillie, Kennedy Wry, Emily Austen","taken detailed notes in lab notebooks so if any clarification is needed we can check our notes"
"HHP",2024,"Spring",19,"EU",NA,1,1,0,0,0,0,0,"S. altissima","BHP heach hill park NB","","",45.9389,-64.39946,"Low","Jada Ripley, Jasmine McNarin-Hart, Ashlyn Baillie, Kennedy Wry, Emily Austen","taken detailed notes in lab notebooks so if any clarification is needed we can check our notes"
"HHP",2024,"Spring",19,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","BHP heach hill park NB","","",45.9389,-64.39946,"Low","Jada Ripley, Jasmine McNarin-Hart, Ashlyn Baillie, Kennedy Wry, Emily Austen","taken detailed notes in lab notebooks so if any clarification is needed we can check our notes"
"HHP",2024,"Spring",18,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","BHP heach hill park NB","","",45.9389,-64.39946,"Low","Jada Ripley, Jasmine McNarin-Hart, Ashlyn Baillie, Kennedy Wry, Emily Austen","taken detailed notes in lab notebooks so if any clarification is needed we can check our notes"
